pool,block_number,block_hash,block_time,log_index,tx_hash,sender,recipient,amount0,amount1,sqrt_price_x96,liquidity,price,tick
mypool,34745417,0x5381e81cd2a678f9fa049688eb035bd274644a0125e70b21c487d29886c0847e,1667406978,3,0x5381e81cd2a678f9fa049688eb035bd274644a0125e70b21c487d29886c0847e,sender,recipient,2.6680540796109e-05,-0.001,487488833178740022694166359477,0,37859090467542.03,36340
mypool,34745636,0x199f7993a7e4cd1532fb9f93918da144e42730084f363d61a12ca6512ec262e8,1667407048,3,0x199f7993a7e4cd1532fb9f93918da144e42730084f363d61a12ca6512ec262e8,sender,recipient,2.6680540921744e-05,-0.001,487488832030979754531446272257,0,37859090289268.57,36340
mypool,34745854,0xf97c0769e151cf81448601ffa56f2f23582b3f3d842dcc861abb8425fcd0f6bf,1667407115,3,0xf97c0769e151cf81448601ffa56f2f23582b3f3d842dcc861abb8425fcd0f6bf,sender,recipient,2.6680541047379e-05,-0.001,487488830883219486368726185037,0,37859090110995.12,36340
mypool,34746130,0xc5f799d49bb1e3a0ee0390dca27854f81e9583ffe2066f585aadf65e6ec707cf,1667407197,14,0xc5f799d49bb1e3a0ee0390dca27854f81e9583ffe2066f585aadf65e6ec707cf,sender,recipient,0.013340286259509504,-0.5,487488257003085405008682575110,0,37859000974319.38,36340
mypool,34746490,0xb4952f28b2ef5aeff6781f7c3aad18a3452074f3735c838a45fb30d9374ac38b,1667407314,3,0xb4952f28b2ef5aeff6781f7c3aad18a3452074f3735c838a45fb30d9374ac38b,sender,recipient,2.6680603990698e-05,-0.001,487488255855325136845962487890,0,37859000796046.14,36340
mypool,34746698,0x9abe7c796cca6badb1c8aa06324fc82ceccfbc704fc591f6a50c534f2b321cf3,1667407380,3,0x9abe7c796cca6badb1c8aa06324fc82ceccfbc704fc591f6a50c534f2b321cf3,sender,recipient,2.6680604116334e-05,-0.001,487488254707564868683242400670,0,37859000617772.89,36340
mypool,34746752,0xdb5a5d3c7e206dca4d4743a1471905347e54a4ed92c90c8c3b36b14231467fd6,1667407397,3,0xdb5a5d3c7e206dca4d4743a1471905347e54a4ed92c90c8c3b36b14231467fd6,sender,recipient,2.6680604241969e-05,-0.001,487488253559804600520522313450,0,37859000439499.65,36340
mypool,34747205,0x0e4befa814a919a394f2c5e565607d7a49044ef927e9982dffd16a309e2feaee,1667407537,3,0x0e4befa814a919a394f2c5e565607d7a49044ef927e9982dffd16a309e2feaee,sender,recipient,2.9348664811275e-05,-0.0011,487488252297268305541530217508,0,37859000243399.08,36340
mypool,34747610,0x20dd5093f41741bfd8c13913875e48165b83728189477920593a9e50b9c334e4,1667407671,3,0x20dd5093f41741bfd8c13913875e48165b83728189477920593a9e50b9c334e4,sender,recipient,2.6680604505804e-05,-0.001,487488251149508037378810130288,0,37859000065125.836,36340
mypool,34747996,0xbd24d6a4942d6f524374cc12988473d9d57459de8346bfd27820aee245ee6c17,1667407792,46,0xbd24d6a4942d6f524374cc12988473d9d57459de8346bfd27820aee245ee6c17,sender,recipient,2.668060463144e-05,-0.001,487488250001747769216090043068,0,37858999886852.586,36340
mypool,34748198,0x3ef1d1a8f2de3b4838e21a1db30b88ce43bfd37831c79769793bc04c54b321fc,1667407853,3,0x3ef1d1a8f2de3b4838e21a1db30b88ce43bfd37831c79769793bc04c54b321fc,sender,recipient,2.6680604757075e-05,-0.001,487488248853987501053369955848,0,37858999708579.34,36340
mypool,34748218,0x69c9aa432d0c0540ddbe1c06e2c1f74709ce4c59444133ec85adf7a8f4412fbd,1667407858,3,0x69c9aa432d0c0540ddbe1c06e2c1f74709ce4c59444133ec85adf7a8f4412fbd,sender,recipient,2.6680604882711e-05,-0.001,487488247706227232890649868628,0,37858999530306.1,36340
mypool,34748449,0xfe31f480851adb6b0f13cac61508a3178bed3867be93ee4abd388c07059f64b4,1667407931,3,0xfe31f480851adb6b0f13cac61508a3178bed3867be93ee4abd388c07059f64b4,sender,recipient,2.6680605008346e-05,-0.001,487488246558466964727929781408,0,37858999352032.86,36340
mypool,34748724,0xc5af70a442c063611c9e7ecc8ded14bdf479dfad00c3ba30d880dd9616aae3ca,1667408020,3,0xc5af70a442c063611c9e7ecc8ded14bdf479dfad00c3ba30d880dd9616aae3ca,sender,recipient,0.02668066788910952,-1.0,487487098798198802007842561554,0,37858821079000.016,36340
mypool,34748797,0x1bd1f270aa795ae3c745cc94cbbd87c46ac1852c141b70ce79ebc9d477b43f14,1667408044,3,0x1bd1f270aa795ae3c745cc94cbbd87c46ac1852c141b70ce79ebc9d477b43f14,sender,recipient,2.6680730770023e-05,-0.001,487487097650438533845122474334,0,37858820900727.195,36340
mypool,34748870,0xbbd706deab69f134b8a69e2296c00425f70076d8850a7e9a2cb71ed07bee6024,1667408068,3,0xbbd706deab69f134b8a69e2296c00425f70076d8850a7e9a2cb71ed07bee6024,sender,recipient,0.000266807314610228,-0.01,487487086172835852217921602135,0,37858819117998.984,36340
mypool,34749134,0xc03fd415766d2bf65acdb06e919d8d0189ea7d8061e8e6432b22aa4b4d060a11,1667408151,3,0xc03fd415766d2bf65acdb06e919d8d0189ea7d8061e8e6432b22aa4b4d060a11,sender,recipient,2.6680732152025e-05,-0.001,487487085025075584055201514915,0,37858818939726.17,36340
mypool,34749514,0x4c6bb25250b552f215161a80a69858384aac8373ce089c2b1d0912f99f6708f8,1667408271,3,0x4c6bb25250b552f215161a80a69858384aac8373ce089c2b1d0912f99f6708f8,sender,recipient,2.6680732277661e-05,-0.001,487487083877315315892481427695,0,37858818761453.35,36340
mypool,34749663,0x874cfa35eceeaf57efb80eb84c33f6b6c453f40458671cc85512dd3eb1c3584f,1667408312,3,0x874cfa35eceeaf57efb80eb84c33f6b6c453f40458671cc85512dd3eb1c3584f,sender,recipient,0.000266807329686608,-0.01,487487072399712634265280555496,0,37858816978725.195,36340
mypool,34749894,0xe25c48717bb47d63479bcb8e1397bb3f55cc7096013f86209738ad60be3ab13d,1667408384,3,0xe25c48717bb47d63479bcb8e1397bb3f55cc7096013f86209738ad60be3ab13d,sender,recipient,0.00266807398786699,-0.1,487486957623685817993271833510,0,37858799151445.96,36340
mypool,34749947,0x1cf2ebd2dab763d94b0f193e06f1b01ea2b4341d56b14010d1aa40e5672a509d,1667408400,3,0x1cf2ebd2dab763d94b0f193e06f1b01ea2b4341d56b14010d1aa40e5672a509d,sender,recipient,9.99e-05,-0.003744273061868852,487486953326157964428228387904,0,37858798483944.03,36340
mypool,34752824,0x5ac1d60bb07650cfcae220562237170818375e0fdddc5d18c206a5962ef81468,1667409318,2,0x5ac1d60bb07650cfcae220562237170818375e0fdddc5d18c206a5962ef81468,sender,recipient,0.010133099161583616,-0.37979034997761374,487486517417884028508971704745,0,37858730777696.68,36340
mypool,34760044,0x7d5b9fe8e93a74ee79cce84b17e422c6a21ee6e78f13fed7a666eea56863cf33,1667411810,25,0x7d5b9fe8e93a74ee79cce84b17e422c6a21ee6e78f13fed7a666eea56863cf33,sender,recipient,0.8356087826494646,-31.31642783988337,487450573666268625499418172917,0,37853148122178.28,36338
mypool,34760126,0xd5d9eea4a411897d9b61f306d4d24f288ce074d61cb1c62a5358778e3ff6a497,1667411831,9,0xd5d9eea4a411897d9b61f306d4d24f288ce074d61cb1c62a5358778e3ff6a497,sender,recipient,0.44057473065193026,-16.509727306906267,487431624457227557377948271197,0,37850205164211.15,36338
mypool,34768695,0xd3a834708ce772eefab37ce128ac9273b7066ccd59f3ef45845a91904f02b4fe,1667414219,25,0xd3a834708ce772eefab37ce128ac9273b7066ccd59f3ef45845a91904f02b4fe,sender,recipient,1.5625,-58.541465165741236,487364432889470287681628345677,0,37839770718809.78,36335
mypool,34768975,0x5d0dd0f0952750a7138a26dc09efb75a985cf19d9afabaa8c4dc8999e1fe883f,1667414289,51,0x5d0dd0f0952750a7138a26dc09efb75a985cf19d9afabaa8c4dc8999e1fe883f,sender,recipient,0.619360834492392,-23.199114816012965,487319690242988822022304396010,0,37832823253404.44,36333
mypool,34768974,0xa9252e6146a492afa2c294c6a27bf9026928181a9353f46597537afbdefa52e8,1667414289,40,0xa9252e6146a492afa2c294c6a27bf9026928181a9353f46597537afbdefa52e8,sender,recipient,0.4213418225429563,-15.78345647745719,487346317265231186797408647230,0,37836957717772.68,36334
mypool,34768994,0x6930d5fad383bb6fa64383b6919ec0fb8dc89095dda3e4c26db4d1286c0a8f10,1667414294,39,0x6930d5fad383bb6fa64383b6919ec0fb8dc89095dda3e4c26db4d1286c0a8f10,sender,recipient,0.6088844045507568,-22.80423302431203,487293516450377592490994710589,0,37828759383640.414,36332
mypool,34772075,0x28d0891c580116b56444d516292a98e99ac39699ab7b4c2398ea2ed7e6821d63,1667415139,3,0x28d0891c580116b56444d516292a98e99ac39699ab7b4c2398ea2ed7e6821d63,sender,recipient,0.9394386189898281,-35.17950424760738,487253138813148527092110314587,0,37822490584285.58,36330
mypool,34772097,0x3170e359615827dbdbe071c3699eaeb8ef9e17cad3339d8add7fcfb34957d8f9,1667415145,20,0x3170e359615827dbdbe071c3699eaeb8ef9e17cad3339d8add7fcfb34957d8f9,sender,recipient,2.694770234126865,-100.87971489315103,487137353084530585313182085493,0,37804517239608.56,36326
mypool,34772155,0xec8a801cf13fc69ad03f582efc021da377ee036badedec9dd79fda7e8f28b74c,1667415160,5,0xec8a801cf13fc69ad03f582efc021da377ee036badedec9dd79fda7e8f28b74c,sender,recipient,0.9636377891752427,-36.06249837953874,487095961981719868271211915102,0,37798093161585.71,36324
mypool,34772270,0xa7fb9fc7f43316fa77f0560a34011e1b3f5ef56622b0966d03cb1efb71b28180,1667415190,123,0xa7fb9fc7f43316fa77f0560a34011e1b3f5ef56622b0966d03cb1efb71b28180,sender,recipient,1.330177415323086,-49.769550826564746,487038838468716832194705869845,0,37789228242027.92,36322
mypool,34772315,0x8200d62d263318953dccbabe5d2f22d6b63098e425f6d10815a7392d1729efc4,1667415201,26,0x8200d62d263318953dccbabe5d2f22d6b63098e425f6d10815a7392d1729efc4,sender,recipient,0.3,-11.223103946087432,487025957035922052801178512762,0,37787229333816.78,36321
mypool,34772323,0x31db4c6f94508ca4f7a442469eb3e5d488fe59fed74162302008c730aa2040c9,1667415203,23,0x31db4c6f94508ca4f7a442469eb3e5d488fe59fed74162302008c730aa2040c9,sender,recipient,1.5625,-58.44406956167031,486958877254969429417108802588,0,37776820917307.12,36318
mypool,34772349,0x3fd3d57da66e78900ed4adc6e71489766b94fd05c60809e36343c46e5c807b6a,1667415210,29,0x3fd3d57da66e78900ed4adc6e71489766b94fd05c60809e36343c46e5c807b6a,sender,recipient,0.3,-11.219419116825016,486946000051475272388184275445,0,37774822993453.45,36318
mypool,34772377,0xc746b3cc5a953337afda59a23ee85185dcc042a9ae6c8a8088173b66ba0f54b6,1667415217,15,0xc746b3cc5a953337afda59a23ee85185dcc042a9ae6c8a8088173b66ba0f54b6,sender,recipient,0.787348807047092,-29.44249881872742,486912207121135709236389460178,0,37769580204035.195,36316
mypool,34772403,0xde9673a3087c55dbedfd26820d2d91453dd96a40d307e5e9381077eeab104516,1667415225,62,0xde9673a3087c55dbedfd26820d2d91453dd96a40d307e5e9381077eeab104516,sender,recipient,0.4305433938907608,-16.09821791091285,486893730226229337999656174732,0,37766713768103.125,36316
mypool,34772437,0x2b421eee020b98adbedf8399750a414a693a6f567e99c46f0e555b2b22a3a03e,1667415234,7,0x2b421eee020b98adbedf8399750a414a693a6f567e99c46f0e555b2b22a3a03e,sender,recipient,0.3,-11.216417412573323,486880856467972057840174978779,0,37764716645998.91,36315
mypool,34772438,0xa52c561d5aa19f929333a42db6e5291495630b78c07824609dc5a77e6872d2e9,1667415234,30,0xa52c561d5aa19f929333a42db6e5291495630b78c07824609dc5a77e6872d2e9,sender,recipient,2.7174139483926862,-101.57181763195764,486764276371329027228631585454,0,37746633835098.69,36310
mypool,34772471,0x8bdeebdc46750b988519fe5119f07401fe5ae444c2d82314093d49317b3bbc8b,1667415243,3,0x8bdeebdc46750b988519fe5119f07401fe5ae444c2d82314093d49317b3bbc8b,sender,recipient,0.5845836628178369,-21.844279610175295,486739204375105830993315898489,0,37742745468043.086,36309
mypool,34772646,0xd12aa1277ca64bc6037a97c58e85c3c6ec95373e084775db44f50380e3ccdd46,1667415289,3,0xd12aa1277ca64bc6037a97c58e85c3c6ec95373e084775db44f50380e3ccdd46,sender,recipient,0.6,-22.418005662258846,486713473878915243403665793135,0,37738755183754.984,36308
mypool,34790529,0xe26e003a3b22891b19db35639cd7684152c3ef91bcb3a85e53e90abc492a7448,1667420762,3,0xe26e003a3b22891b19db35639cd7684152c3ef91bcb3a85e53e90abc492a7448,sender,recipient,2.6765615547327e-05,-0.001,486713472731154975240945705915,0,37738755005765.08,36308
mypool,34790638,0xf7cea04ad0ff60205031282d2679cebfdcf4a9f3132df13e5665a01fffecb73a,1667420790,6,0xf7cea04ad0ff60205031282d2679cebfdcf4a9f3132df13e5665a01fffecb73a,sender,recipient,1.32288570949295,-49.419059161955055,486656751498558900378339954591,0,37729959424425.46,36306
mypool,34791314,0xdb25300ae226027f50961a18f4a7614614ee20a42f76a25ae127296398e3e1a1,1667421019,3,0xdb25300ae226027f50961a18f4a7614614ee20a42f76a25ae127296398e3e1a1,sender,recipient,2.6771855254883e-05,-0.001,486656750350798632215619867371,0,37729959246456.3,36306
mypool,34792351,0xfdf0a9bde792afc4bbaa64b121665d671f42904f694528791307d44337a770ca,1667421344,6,0xfdf0a9bde792afc4bbaa64b121665d671f42904f694528791307d44337a770ca,sender,recipient,0.41545732198671437,-15.517868001109314,486638939558460365296227581588,0,37727197594957.33,36305
mypool,34792513,0x4955f65000cf45e93726fb757d2f20c5b0cff67ee16a7fa54e2ed1e58446a23a,1667421405,3,0x4955f65000cf45e93726fb757d2f20c5b0cff67ee16a7fa54e2ed1e58446a23a,sender,recipient,2.6773815095623e-05,-0.001,486638938410700097133507494368,0,37727197416994.67,36305
mypool,34792863,0xf01316269e668a3f40d3b028d43d672f50b0b360303169683f0a39cfacf26699,1667421532,12,0xf01316269e668a3f40d3b028d43d672f50b0b360303169683f0a39cfacf26699,sender,recipient,0.045,-1.6807399822753415,486637009324127328982197909842,0,37726898308641.56,36305
mypool,34792962,0x468d84fba390c5cd326c3e642be5e5d63bb4061b7929e0e892c585f6ca6b9a0a,1667421572,3,0x468d84fba390c5cd326c3e642be5e5d63bb4061b7929e0e892c585f6ca6b9a0a,sender,recipient,0.292671604957517,-10.930894141345092,486624463278136400433206152582,0,37724953050509.516,36305
mypool,34793188,0x84001260d406f16e2da5fd12f52aae8fce149a60b474276952ab9e431628ed0b,1667421655,6,0x84001260d406f16e2da5fd12f52aae8fce149a60b474276952ab9e431628ed0b,sender,recipient,0.08332242167886007,-3.111878260929419,486620891587909146344419128196,0,37724399270904.016,36304
mypool,34796821,0xbf2451cc9a70f345d0b2ad36c348f6ceb6183d318eae696cb0a50b209c3dc2b2,1667422934,3,0xbf2451cc9a70f345d0b2ad36c348f6ceb6183d318eae696cb0a50b209c3dc2b2,sender,recipient,2.92857849e-05,-0.001093740753282558,486620890332556966056334770093,0,37724399076266.23,36304
mypool,34796919,0xc5b58dfac648c074bdaf60703d05f5b6fc341a0b4574cf84ebe910bf81cb6f09,1667422978,5,0xc5b58dfac648c074bdaf60703d05f5b6fc341a0b4574cf84ebe910bf81cb6f09,sender,recipient,0.001,-0.037347151795658465,486620847466980005957559136389,0,37724392430114.805,36304
mypool,34797437,0x6095f78bba869bef288b5f018902fe22c77a5775fa1d57c990a03c8b8fde8870,1667423166,8,0x6095f78bba869bef288b5f018902fe22c77a5775fa1d57c990a03c8b8fde8870,sender,recipient,0.2649530355740558,-9.895009424589855,486609490368309366062694789734,0,37722631573999.68,36304
mypool,34798039,0x6174c48b3ed95191ba75235fb0ed493f5f3af5e6c63abe99b83ab889b9dffdf4,1667423379,6,0x6174c48b3ed95191ba75235fb0ed493f5f3af5e6c63abe99b83ab889b9dffdf4,sender,recipient,2.6777055850466e-05,-0.001,486609489220549097899974702514,0,37722631396047.79,36304
mypool,34798325,0xf056012599375405abbcc2b801cd6285e53e9935be27d330d6478b3097d961fa,1667423471,5,0xf056012599375405abbcc2b801cd6285e53e9935be27d330d6478b3097d961fa,sender,recipient,1.3390107111480247,-50.0,486552101207140961895613709841,0,37713734326547.56,36302
mypool,34798447,0x64ebf42db4806001ded536068a80385bcbb96ed09aec8d71d8038fefaf49846a,1667423519,3,0x64ebf42db4806001ded536068a80385bcbb96ed09aec8d71d8038fefaf49846a,sender,recipient,2.6783372967996e-05,-0.001,486552100059380693732893622621,0,37713734148616.664,36302
mypool,34798503,0x90ba3527d206eb20760772ba68f8a6b339ad845d6615595fe32c1c1084534a30,1667423538,6,0x90ba3527d206eb20760772ba68f8a6b339ad845d6615595fe32c1c1084534a30,sender,recipient,0.13649975762786426,-5.096375144546915,486546250642478130744221180424,0,37712827351470.41,36301
mypool,34798741,0x286bc8ff480837efdc3aa8acf79b6bf256e1246858a712e8eeeef4e23e18dc82,1667423638,3,0x286bc8ff480837efdc3aa8acf79b6bf256e1246858a712e8eeeef4e23e18dc82,sender,recipient,2.6784017095035e-05,-0.001,486546249494717862581501093204,0,37712827173541.65,36301
mypool,34798872,0xda045cab2c670771c2cf9d1979d6e8ee913a1d27d58036af078c31809b1a2f92,1667423687,3,0xda045cab2c670771c2cf9d1979d6e8ee913a1d27d58036af078c31809b1a2f92,sender,recipient,0.22,-8.213694606223456,486536822142394016859700799034,0,37711365735230.875,36301
mypool,34799488,0xc4af83cd25faca0d645fd2898de560f2ce731912d03527e8ff3ee10283f5ed4e,1667423932,3,0xc4af83cd25faca0d645fd2898de560f2ce731912d03527e8ff3ee10283f5ed4e,sender,recipient,2.997e-05,-0.001118907531820609,486536820858156408087990404811,0,37711365536148.91,36301
mypool,34799641,0x245b6fb65dca55f9d0def3befdfab80cafc3f8f35a46831a845613c612fade38,1667423999,3,0x245b6fb65dca55f9d0def3befdfab80cafc3f8f35a46831a845613c612fade38,sender,recipient,2.6785055330751e-05,-0.001,486536819710396139925270317591,0,37711365358223.6,36301
mypool,34799934,0x0a62af88e8bccce8cf1d48740f11e967b0a9fcae5a45eb5bf1fe8cd37017aaf6,1667424112,9,0x0a62af88e8bccce8cf1d48740f11e967b0a9fcae5a45eb5bf1fe8cd37017aaf6,sender,recipient,1.0,-37.33096385363175,486493972713312722739675653501,0,37704723527442.05,36299
mypool,34800179,0x75410329e539e2f3eb0de573de3d51c01459fadd48e726a0cdb4c0259e193278,1667424194,5,0x75410329e539e2f3eb0de573de3d51c01459fadd48e726a0cdb4c0259e193278,sender,recipient,0.06697482923457143,-2.5,486491103312642315939457603867,0,37704278754655.63,36299
mypool,34800190,0x521ee092ee2bc05875bd82ceb0361d28ea21db52c7393a44592cd2a4a707aeab,1667424197,3,0x521ee092ee2bc05875bd82ceb0361d28ea21db52c7393a44592cd2a4a707aeab,sender,recipient,2.6973e-05,-0.001006827533349244,486491102157045676268918629859,0,37704278575532.37,36299
mypool,34800217,0x704564d12e547dbea21186ceaaba0af403fd21aedabca30fb14479e542e0f6fa,1667424206,5,0x704564d12e547dbea21186ceaaba0af403fd21aedabca30fb14479e542e0f6fa,sender,recipient,0.26790721895796554,-10.0,486479624554364049068046431324,0,37702499510624.26,36299
mypool,34800247,0x894c03865e853190a243120c245bf41b5862399758a5ca356c83259b3350773a,1667424215,37,0x894c03865e853190a243120c245bf41b5862399758a5ca356c83259b3350773a,sender,recipient,2.6973e-05,-0.001006780021715648,486479623398821941362824894667,0,37702499331513.67,36299
mypool,34800651,0x9b0fae622382a5c6f690aa5c0773fba0f450242c5749a3134062435ac2c855ac,1667424351,7,0x9b0fae622382a5c6f690aa5c0773fba0f450242c5749a3134062435ac2c855ac,sender,recipient,0.01724328167456458,-0.6436126903311826,486478884685747893914935511208,0,37702384830076.42,36299
mypool,34800708,0x495f5bddb9376f192cc739a58b0d765e371008ed786e411c67be207f3a3927c6,1667424370,8,0x495f5bddb9376f192cc739a58b0d765e371008ed786e411c67be207f3a3927c6,sender,recipient,0.19815838360430182,-7.396204133388293,486470395616508369948924855886,0,37701069026357.57,36298
mypool,34800748,0x66c0740772d017fb947cfbd4b4f3d59fb189dd04efb531ed4a6207b614d06e81,1667424382,14,0x66c0740772d017fb947cfbd4b4f3d59fb189dd04efb531ed4a6207b614d06e81,sender,recipient,2.6792370576496e-05,-0.001,486470394468748101786204768666,0,37701068848456.555,36298
mypool,34800980,0x2ba92ce7e80a12dd6f740d194a858d91576a106dc9d345774aa95449b45168a0,1667424460,5,0x2ba92ce7e80a12dd6f740d194a858d91576a106dc9d345774aa95449b45168a0,sender,recipient,5e-07,-1.8662029079164e-05,486470394447328566285842674715,0,37701068845136.56,36298
mypool,34801067,0xc50712aa4aab5b86b9c3d704efd4ceff65368d36bd06c3ea3a351b3fd6b05cbe,1667424488,5,0xc50712aa4aab5b86b9c3d704efd4ceff65368d36bd06c3ea3a351b3fd6b05cbe,sender,recipient,5e-05,-0.001866202899617274,486470392305375025775073456238,0,37701068513137.17,36298
mypool,34801075,0x827489b742ff8acdab98259d51a532dea7b82b900d5014f2f1f6ddd2d6dca939,1667424490,3,0x827489b742ff8acdab98259d51a532dea7b82b900d5014f2f1f6ddd2d6dca939,sender,recipient,8.037711320293e-05,-0.003,486470388862094221286913194578,0,37701067979434.125,36298
mypool,34801087,0xd6063bf78eeb1895faac74a6c956ca6defb85fdcb7fc97311e02b146c63b2564,1667424494,3,0xd6063bf78eeb1895faac74a6c956ca6defb85fdcb7fc97311e02b146c63b2564,sender,recipient,2.6792371320495e-05,-0.001,486470387714333953124193107358,0,37701067801533.11,36298
mypool,34801112,0x3ef8d61a94e147209c0b0d129c83da75f10ad2e4890eee0e5e72d092bd43d296,1667424504,3,0x3ef8d61a94e147209c0b0d129c83da75f10ad2e4890eee0e5e72d092bd43d296,sender,recipient,0.002947161617084492,-0.11,486470261460704455224983513174,0,37701048232424.08,36298
mypool,34801262,0xe21caded6d5b548b49f784e7a9df136f336fb6762877e18e4dbe2c893cf599b3,1667424567,3,0xe21caded6d5b548b49f784e7a9df136f336fb6762877e18e4dbe2c893cf599b3,sender,recipient,2.679238529689e-06,-0.0001,486470261345928428408711504452,0,37701048214633.984,36298
mypool,34804237,0x07a18f2a4a9d425a834ac1782f8e9bac74ec3f5f93014fc0909b9dd4d9368b16,1667425652,3,0x07a18f2a4a9d425a834ac1782f8e9bac74ec3f5f93014fc0909b9dd4d9368b16,sender,recipient,0.002679239162450002,-0.1,486470146569901612136702782466,0,37701030424539.28,36298
mypool,34804643,0xfcffef855f00c2fc6cc640a6900d30e91b77e77a436157f5acaa3f01f80ffda5,1667425815,3,0xfcffef855f00c2fc6cc640a6900d30e91b77e77a436157f5acaa3f01f80ffda5,sender,recipient,5.6264035964953e-05,-0.0021,486470144159605048994990599304,0,37701030050947.336,36298
mypool,34804656,0x91b6f50e3bda8a3c1d2b8f39a74ef256279d16f5dab67ac7b372f420956d38cd,1667425819,3,0x91b6f50e3bda8a3c1d2b8f39a74ef256279d16f5dab67ac7b372f420956d38cd,sender,recipient,0.08037776355515351,-3.0,486466700878800560834728939743,0,37700496350060.57,36298
mypool,34817794,0x67e2f6bc4bbfac446d310af5e63e4b64dcd17dcde14483e34ecef4771d536a45,1667431277,2,0x67e2f6bc4bbfac446d310af5e63e4b64dcd17dcde14483e34ecef4771d536a45,sender,recipient,0.010133099161583616,-0.3782023014676154,486466266368915560688274255913,0,37700429002260.66,36298
mypool,34949491,0x72e62991dc3c90a891937cc2058a260984bd11166e8ab1cdb7c794e678ac8708,1667475763,6,0x72e62991dc3c90a891937cc2058a260984bd11166e8ab1cdb7c794e678ac8708,sender,recipient,-0.010268489075588742,0.3910371690431339,486466711205682955001941798289,0,37700497950698.78,36298
mypool,34983818,0xce65d118799ae657e3a9c6b364644a9b36ac1de3e8dd0715de49d05501addc52,1667485888,3,0xce65d118799ae657e3a9c6b364644a9b36ac1de3e8dd0715de49d05501addc52,sender,recipient,-0.05948956558798625,2.265452658756662,486469289449787655694974311041,0,37700897572469.1,36298
mypool,34984748,0x2dc407dab6379ce22b42eda9f273f424fb4a43f47654924c0a3172bb11ebb4f4,1667486159,7,0x2dc407dab6379ce22b42eda9f273f424fb4a43f47654924c0a3172bb11ebb4f4,sender,recipient,-3.516202875372414,133.94499431739965,486621728252963766410318707321,0,37724528992887.83,36304
mypool,34985239,0x9a8644f56636b31289707ac9080c56069aa93db1a4e1437119429c39d10b947d,1667486307,3,0x9a8644f56636b31289707ac9080c56069aa93db1a4e1437119429c39d10b947d,sender,recipient,-0.1373953700187384,5.235595035883927,486627686727524553015479827907,0,37725452839931.4,36305
mypool,34985868,0x69c01f5f5703ab14d40efe3e777d792e843c195369b7f1f6159406bdabe5ec89,1667486488,30,0x69c01f5f5703ab14d40efe3e777d792e843c195369b7f1f6159406bdabe5ec89,sender,recipient,-1.8186530930972973,69.3137710317953,486706570663080010315878474235,0,37737684669216.734,36308
mypool,34986260,0xe7b3f3c39dfd4371007ec4ce71e2070c911e31643738d88482f392fa87d82bee,1667486600,3,0xe7b3f3c39dfd4371007ec4ce71e2070c911e31643738d88482f392fa87d82bee,sender,recipient,-0.5,19.060286158450335,486728262606291440394737690242,0,37741048593208.0,36309
mypool,34986326,0xff1f6aad18495e76b8f158a2932079df5500f297f465f0a2bb8e5f2064bc6738,1667486618,3,0xff1f6aad18495e76b8f158a2932079df5500f297f465f0a2bb8e5f2064bc6738,sender,recipient,-0.07281029742782323,2.77571192719213,486731421561251266462189924923,0,37741538487338.625,36309
mypool,34987246,0x4e0ea14254c4c5a1c8bfe0b17ec3f46dd13593de36d18ff910656e36e0a08465,1667486893,3,0x4e0ea14254c4c5a1c8bfe0b17ec3f46dd13593de36d18ff910656e36e0a08465,sender,recipient,-0.6588974044053013,25.12046706350333,486760010415608236784173607892,0,37745972222195.85,36310
mypool,34987277,0xcddbd0899cebb9765fe0e3885bda34691ed2f4dc3d95a1e1c0473f6e4e631f58,1667486902,3,0xcddbd0899cebb9765fe0e3885bda34691ed2f4dc3d95a1e1c0473f6e4e631f58,sender,recipient,-1.1638019080653892,44.377164019300984,486810514742447223754711981622,0,37753805379292.26,36312
mypool,34989465,0x792fed99c8adb856dc53185795613d324ba42377666b447104f60da4a0d7b345,1667487564,7,0x792fed99c8adb856dc53185795613d324ba42377666b447104f60da4a0d7b345,sender,recipient,-23.755321030116235,907.8354756791766,487843651680357454510150632377,0,37914221963803.37,36355
mypool,34989962,0xe408ec7ded7c6b4bfca97827f429dee371a3c1d6b11a51a034fe7c5c30b59fa6,1667487709,3,0xe408ec7ded7c6b4bfca97827f429dee371a3c1d6b11a51a034fe7c5c30b59fa6,sender,recipient,-1.6,61.284270283481085,487913394541304115438650986850,0,37925063286895.0,36357
mypool,34992081,0x91d75ae5cfa8897b48d1c8e44a2ed4e7fd71fa759c06128e1d54acda578d81a4,1667488354,7,0x91d75ae5cfa8897b48d1c8e44a2ed4e7fd71fa759c06128e1d54acda578d81a4,sender,recipient,-2.25,86.21065740910672,488011504184512581908731950160,0,37940316766549.87,36361
mypool,35071114,0x8fd730f1a279ea66e56587670cab872726a640fb9e76e6beb111ceebbd547eba,1667517836,3,0x8fd730f1a279ea66e56587670cab872726a640fb9e76e6beb111ceebbd547eba,sender,recipient,-1.3567031234037024,52.0,488070794545815873304988776332,0,37949536351414.52,36364
mypool,35075027,0xadb50c14dd5a02c3f35de8ecbc34cc24cda1f04e6054ddeb2d2da32d21a0203e,1667519956,3,0xadb50c14dd5a02c3f35de8ecbc34cc24cda1f04e6054ddeb2d2da32d21a0203e,sender,recipient,-7.752525699217741,297.3829533866058,488409830735686970906640608493,0,38002277613964.41,36378
